StopID;Street;Longitude;Latitude;Municipality
11575;Columbia St W;-80.53726198;43.47785695;Waterloo
13198;Columbia St W;-80.582651;43.457183;Waterloo
12946;Columbia St W;-80.54661289;43.4744891;Waterloo
10123;Columbia St W;-80.559685;43.46985802;Waterloo
10103;Columbia St W;-80.55959797;43.47013496;Waterloo
10098;Columbia St W;-80.54047439;43.47693494;Waterloo
14560;Columbia St W;-80.58712195;43.44918804;Waterloo
13201;Columbia St W;-80.582848;43.460369;Waterloo
13200;Columbia St W;-80.58253;43.460466;Waterloo
13196;Columbia St W;-80.584022;43.45326;Waterloo
13197;Columbia St W;-80.584285;43.453118;Waterloo
13195;Columbia St W;-80.590267;43.449191;Waterloo
11573;Columbia St W;-80.54412004;43.47543195;Waterloo
10099;Columbia St W;-80.544382;43.47552203;Waterloo
10102;Columbia St W;-80.55538997;43.47157699;Waterloo
10124;Columbia St W;-80.55545999;43.47138497;Waterloo
10101;Columbia St W;-80.55098304;43.47315996;Waterloo
10125;Columbia St W;-80.55047996;43.47316699;Waterloo
13199;Columbia St W;-80.582986;43.457015;Waterloo
12834;Conestoga College Blvd;-80.41096592;43.38424266;Kitchener
12833;Conestoga College Blvd;-80.41122381;43.38439812;Kitchener
13031;Conestoga College Blvd;-80.411325;43.387933;Kitchener
14871;Conestoga College Blvd;-80.41167407;43.38795281;Kitchener
12832;Conestoga College Blvd;-80.4126854;43.38590647;Kitchener
12831;Conestoga College Blvd;-80.41239068;43.38590341;Kitchener
12957;Conestoga College Cambridge Campus;-80.3981029;43.38528443;Cambridge
13936;Conestoga College Internal Rd;-80.40666625;43.38914206;Kitchener
10763;Conestoga College Internal Rd;-80.40806302;43.38963303;Kitchener
10764;Conestoga College Station;-80.403508;43.39029698;Kitchener
14773;Conestoga Meats;-80.38792612;43.47439026;Woolwich
13374;Conestoga Station;-80.529531;43.498286;Waterloo
13373;Conestoga Station;-80.529428;43.498309;Waterloo
10130;Conestoga Station;-80.52857155;43.49802867;Waterloo
10131;Conestoga Station;-80.52911284;43.49828954;Waterloo
10132;Conestoga Station;-80.52899696;43.49804204;Waterloo
10133;Conestoga Station;-80.52883004;43.49807601;Waterloo
10134;Conestoga Station;-80.52841263;43.49807015;Waterloo
10135;Conestoga Station;-80.5287792;43.4980307;Waterloo
12828;Conestoga Station;-80.52927432;43.49818164;Waterloo
12829;Conestoga Station;-80.52864726;43.49807814;Waterloo
12830;Conestoga Station;-80.52913093;43.498417;Waterloo
13182;Conestoga Station;-80.529372;43.498398;Waterloo
10715;Confederation Dr;-80.44241203;43.46024198;Kitchener
11441;Confederation Dr;-80.44235698;43.460342;Kitchener
11632;Connaught St;-80.45280602;43.43057195;Kitchener
11645;Connaught St;-80.45400804;43.43105501;Kitchener
11644;Connaught St;-80.45084001;43.43004704;Kitchener
11633;Connaught St;-80.45062097;43.429878;Kitchener
11635;Connaught St;-80.44636997;43.42852701;Kitchener
11642;Connaught St;-80.446709;43.42873004;Kitchener
12103;Country Hill Dr;-80.47547696;43.41702003;Kitchener
12087;Country Hill Dr;-80.47545299;43.41670501;Kitchener
11809;Courtland Ave E;-80.49114503;43.44524002;Kitchener
13808;Courtland Ave E;-80.463465;43.423324;Kitchener
14051;Courtland Ave E;-80.46242662;43.42274614;Kitchener
13142;Courtland Ave E;-80.478493;43.43787;Kitchener
11780;Courtland Ave E;-80.47240695;43.43308197;Kitchener
11801;Courtland Ave E;-80.47175298;43.43285704;Kitchener
11776;Courtland Ave E;-80.478095;43.437439;Kitchener
14049;Courtland Ave E;-80.46630363;43.42669262;Kitchener
14824;Courtland Ave E;-80.46594777;43.42641788;Kitchener
13841;Courtland Ave E;-80.46339452;43.42360141;Kitchener
11771;Courtland Ave E;-80.486292;43.44230699;Kitchener
11807;Courtland Ave E;-80.48648699;43.44262503;Kitchener
13955;Courtland Ave E;-80.454196;43.419321;Kitchener
11781;Courtland Ave E;-80.46827804;43.428842;Kitchener
11805;Courtland Ave E;-80.482145;43.440011;Kitchener
11773;Courtland Ave E;-80.482139;43.439829;Kitchener
11808;Courtland Ave E;-80.489182;43.44411999;Kitchener
11770;Courtland Ave E;-80.48940301;43.44411;Kitchener
11774;Courtland Ave E;-80.480285;43.438748;Kitchener
11806;Courtland Ave E;-80.48451301;43.44139801;Kitchener
13007;Courtland Ave E;-80.48477028;43.44131405;Kitchener
11777;Courtland Ave E;-80.47527495;43.43582204;Kitchener
11802;Courtland Ave E;-80.47503796;43.43576198;Kitchener
14790;Courtland Ave E;-80.48356866;43.44068868;Kitchener
14050;Courtland Ave E;-80.46678838;43.42777364;Kitchener
10390;Cowan Blvd;-80.29448297;43.38417999;Cambridge
10389;Cowan Blvd;-80.29538421;43.38713336;Cambridge
11204;Crombie St;-80.31683397;43.35091599;Cambridge
11174;Crombie St;-80.31717697;43.35093298;Cambridge
10524;Cyde Rd;-80.293274;43.371608;Cambridge
11486;Daniel Ave;-80.46538203;43.48529299;Kitchener
12724;Dansbury Dr;-80.50238198;43.49583002;Waterloo
12698;Dansbury Dr;-80.50465301;43.49467803;Waterloo
11861;Davenport Rd;-80.51353996;43.49432701;Waterloo
11863;Davenport Rd;-80.51801802;43.49772198;Waterloo
11870;Davenport Rd;-80.51847203;43.49748497;Waterloo
11869;Davenport Rd;-80.520597;43.49705197;Waterloo
11868;Davenport Rd;-80.52325496;43.49734198;Waterloo
11864;Davenport Rd;-80.52113301;43.49712299;Waterloo
10213;Davenport Rd;-80.52871796;43.503923;Waterloo
10210;Davenport Rd;-80.52806998;43.50251702;Waterloo
10212;Davenport Rd;-80.52825695;43.503145;Waterloo
10211;Davenport Rd;-80.52560995;43.49994799;Waterloo
11867;Davenport Rd;-80.52512296;43.49914799;Waterloo
13154;Davenport Rd;-80.52571736;43.49976632;Waterloo
12936;Davenport Rd;-80.52404641;43.49833628;Waterloo
11862;Davenport Rd;-80.51588795;43.49687296;Waterloo
11871;Davenport Rd;-80.51576502;43.49650703;Waterloo
12053;David Bergey Dr;-80.518447;43.40539198;Kitchener
12018;David Bergey Dr;-80.51838999;43.40571196;Kitchener
12020;David Bergey Dr;-80.52199498;43.41038296;Kitchener
12051;David Bergey Dr;-80.52223302;43.41045796;Kitchener
12019;David Bergey Dr;-80.51881996;43.406932;Kitchener
12052;David Bergey Dr;-80.518875;43.40678495;Kitchener
13350;Doon Mills Dr;-80.435221;43.387064;Kitchener
13088;Doon Mills Dr;-80.43541799;43.38720123;Kitchener
13089;Doon Mills Dr;-80.43144384;43.38594918;Kitchener
13349;Doon Mills Dr;-80.431849;43.386094;Kitchener
13086;Doon Mills Dr;-80.42851264;43.38284978;Kitchener
13129;Doon Mills Dr;-80.42879558;43.38304436;Kitchener
14317;Doon South Dr;-80.42708711;43.38267139;Kitchener
14318;Doon South Dr;-80.42697582;43.3830225;Kitchener
13908;Doon South Dr;-80.43319104;43.37807093;Kitchener
13899;Doon South Dr;-80.43415059;43.37528467;Kitchener
13907;Doon South Dr;-80.43422547;43.37552298;Kitchener
14319;Doon South Dr;-80.425973;43.3846252;Kitchener
14320;Doon South Dr;-80.42579059;43.38471526;Kitchener
14322;Doon South Dr;-80.4235541;43.38728319;Kitchener
14321;Doon South Dr;-80.42329307;43.38720924;Kitchener
10758;Doon Valley Dr;-80.413746;43.39001;Kitchener
10767;Doon Valley Dr;-80.41348198;43.39021704;Kitchener
10759;Doon Valley Dr;-80.41018001;43.39081503;Kitchener
10766;Doon Valley Dr;-80.40980502;43.39120497;Kitchener
13094;Doon Village Rd;-80.43866257;43.39069881;Kitchener
13087;Doon Village Rd;-80.4385429;43.39077064;Kitchener
10787;Doon Village Rd;-80.44669798;43.39829199;Kitchener
10738;Doon Village Rd;-80.446822;43.39803503;Kitchener
12432;Driftwood Dr;-80.54110297;43.416888;Kitchener
12395;Driftwood Dr;-80.54061999;43.417263;Kitchener
12396;Driftwood Dr;-80.53895796;43.41911796;Kitchener
13537;Driftwood Dr;-80.439099;43.419152;Kitchener
14163;Duke St;-80.55695262;43.59361223;Woolwich
14165;Duke St;-80.55427172;43.59848115;Woolwich
14465;Duke St;-80.34858344;43.39224722;Cambridge
14164;Duke St;-80.55562648;43.59537189;Woolwich
14843;Duke St E;-80.48615317;43.45008259;Kitchener
14373;Duke St W;-80.49537512;43.45329614;Kitchener
14682;Duke St W;-80.49550919;43.45385123;Kitchener
13426;Duke St W;-80.491737;43.452335;Kitchener
13427;Duke St W;-80.491759;43.45215;Kitchener
10962;Eastbridge Blvd;-80.50047998;43.508598;Waterloo
11076;Eastbridge Blvd;-80.50066297;43.508662;Waterloo
10961;Eastbridge Blvd;-80.50193003;43.50613298;Waterloo
11079;Eastbridge Blvd;-80.50929;43.503876;Waterloo
10960;Eastbridge Blvd;-80.505641;43.504478;Waterloo
11078;Eastbridge Blvd;-80.50592004;43.50456703;Waterloo
10963;Eastbridge Blvd;-80.50047697;43.51062002;Waterloo
11077;Eastbridge Blvd;-80.50340696;43.50563797;Waterloo
12684;Eckert St;-80.45880795;43.43437997;Kitchener
11661;Eckert St;-80.45919798;43.43463001;Kitchener
14857;Edna St;-80.47258887;43.4579698;Kitchener
14858;Edna St;-80.47265041;43.45821491;Kitchener
14942;Edna St;-80.47372364;43.45898409;Kitchener
12405;Elm Ridge Dr;-80.52538697;43.42429698;Kitchener
12404;Elm Ridge Dr;-80.52156802;43.42263801;Kitchener
12406;Elm Ridge Dr;-80.52604499;43.42528297;Kitchener
12373;Elm Ridge Dr;-80.52644302;43.425672;Kitchener
12372;Elm Ridge Dr;-80.52757998;43.42664502;Kitchener
13027;Elm Ridge Dr;-80.527673;43.42698498;Kitchener
12375;Elm Ridge Dr;-80.522692;43.42258698;Kitchener
12374;Elm Ridge Dr;-80.52503299;43.42374699;Kitchener
11961;Elmsdale Dr;-80.49667004;43.42403997;Kitchener
11923;Elmsdale Dr;-80.49668695;43.42385504;Kitchener
11960;Elmsdale Dr;-80.49415995;43.42218498;Kitchener
11924;Elmsdale Dr;-80.49421;43.42201001;Kitchener
14937;Ephraim St;-80.46847937;43.4609429;Kitchener
14936;Ephraim St;-80.46807892;43.46095876;Kitchener
11047;Erb St E;-80.514027;43.467337;Waterloo
11049;Erb St E;-80.50630796;43.47003496;Waterloo
11050;Erb St E;-80.50243502;43.470758;Waterloo
11051;Erb St E;-80.49916496;43.47167197;Waterloo
11048;Erb St E;-80.51043497;43.46865498;Waterloo
11045;Erb St E;-80.51811998;43.46573003;Waterloo
11001;Erb St W;-80.53514295;43.46017996;Waterloo
11004;Erb St W;-80.54235897;43.45651399;Waterloo
11005;Erb St W;-80.545478;43.455362;Waterloo
11035;Erb St W;-80.54530299;43.45523999;Waterloo
10999;Erb St W;-80.53031996;43.46226;Waterloo
11040;Erb St W;-80.52943801;43.46248702;Waterloo
10998;Erb St W;-80.52861719;43.46302432;Waterloo
11036;Erb St W;-80.54186699;43.45655496;Waterloo
13236;Erb St W;-80.55631;43.45159;Waterloo
10997;Erb St W;-80.52599698;43.46413998;Waterloo
11042;Erb St W;-80.5261;43.463913;Waterloo
11006;Erb St W;-80.54753497;43.45463703;Waterloo
11034;Erb St W;-80.54732;43.45454499;Waterloo
11038;Erb St W;-80.53359298;43.46068796;Waterloo
11021;Erb St W;-80.56603797;43.44802203;Waterloo
12710;Erb St W;-80.565665;43.448333;Waterloo
11041;Erb St W;-80.52778197;43.46319796;Waterloo
13219;Erb St W;-80.554144;43.452345;Waterloo
11032;Erb St W;-80.55283004;43.45260195;Waterloo
11022;Erb St W;-80.557832;43.450834;Waterloo
11007;Erb St W;-80.55112701;43.45337499;Waterloo
11003;Erb St W;-80.54049701;43.45744701;Waterloo
11033;Erb St W;-80.54932198;43.45384998;Waterloo
11000;Erb St W;-80.53219494;43.46146471;Waterloo
11039;Erb St W;-80.53172802;43.46148697;Waterloo
11002;Erb St W;-80.53774797;43.45905503;Waterloo
11037;Erb St W;-80.53627496;43.45949001;Waterloo
12712;Erbsville Rd;-80.57193169;43.44731396;Waterloo
11017;Erbsville Rd;-80.572178;43.45133199;Waterloo
13260;Erbsville Rd;-80.578425;43.459613;Waterloo
12521;Erbsville Rd;-80.58418799;43.46490204;Waterloo
12522;Erbsville Rd;-80.58128504;43.46225497;Waterloo
12520;Erbsville Rd;-80.581177;43.462432;Waterloo
13261;Erbsville Rd;-80.578861;43.460339;Waterloo
12708;Erbsville Rd;-80.57262804;43.44790299;Waterloo
11018;Erbsville Rd;-80.57276497;43.45003701;Waterloo
12513;Erbsville Rd;-80.574331;43.45576;Waterloo
12518;Erbsville Rd;-80.57366957;43.45544356;Waterloo
12519;Erbsville Rd;-80.57637996;43.45792803;Waterloo
12523;Erbsville Rd;-80.576719;43.458034;Waterloo
13258;Erbsville Rd;-80.590861;43.469153;Waterloo
13257;Erbsville Rd;-80.591048;43.46904;Waterloo
12714;Erbsville Rd;-80.57191501;43.45328996;Waterloo
11016;Erbsville Rd;-80.572059;43.453269;Waterloo
12713;Erbsville Rd;-80.571864;43.451364;Waterloo
12456;Erbsville Rd;-80.58607496;43.46669399;Waterloo
13259;Erbsville Rd;-80.586099;43.466458;Waterloo
10111;Erbsville Rd;-80.58418695;43.46517301;Waterloo
14853;Erinbrook Dr;-80.49307446;43.41076451;Kitchener
14854;Erinbrook Dr;-80.49312491;43.41064223;Kitchener
13989;Erinbrook Dr;-80.4964417;43.40784631;Kitchener
10473;Fairview Rd;-80.34191997;43.39175302;Cambridge
10474;Fairview Rd;-80.34090199;43.38902198;Cambridge
12640;Fairway Rd N;-80.42091799;43.43983698;Kitchener
12638;Fairway Rd N;-80.42062823;43.43981229;Kitchener
12752;Fairway Rd N;-80.415816;43.442508;Kitchener
10056;Fairway Rd N;-80.41782303;43.44145199;Kitchener
13913;Fairway Rd N;-80.41261102;43.44453296;Kitchener
13496;Fairway Rd N;-80.41190001;43.44473342;Kitchener
10039;Fairway Rd N;-80.41807804;43.44143501;Kitchener
10050;Fairway Rd N;-80.43185499;43.42888299;Kitchener
10044;Fairway Rd N;-80.43214301;43.42882698;Kitchener
12753;Fairway Rd N;-80.415629;43.442886;Kitchener
10043;Fairway Rd N;-80.43194799;43.43021304;Kitchener
10051;Fairway Rd N;-80.43165204;43.43045203;Kitchener
10041;Fairway Rd N;-80.42628998;43.436777;Kitchener
13495;Fairway Rd N;-80.409042;43.446705;Kitchener
12758;Fairway Rd N;-80.42814305;43.434787;Kitchener
10054;Fairway Rd N;-80.427957;43.43472;Kitchener
10052;Fairway Rd N;-80.42990999;43.43222298;Kitchener
13548;Fairway Rd N;-80.429861;43.432507;Kitchener
13497;Fairway Rd N;-80.408589;43.446678;Kitchener
10888;Fairway Rd S;-80.44734996;43.420382;Kitchener
10886;Fairway Rd S;-80.44561695;43.42052999;Kitchener
10885;Fairway Rd S;-80.44871699;43.41998501;Kitchener
10049;Fairway Rd S;-80.434552;43.424021;Kitchener
10045;Fairway Rd S;-80.43288195;43.42754698;Kitchener
10889;Fairway Rd S;-80.45148499;43.41967999;Kitchener
10884;Fairway Rd S;-80.45173297;43.41948304;Kitchener
10046;Fairway Rd S;-80.436581;43.423086;Kitchener
10887;Fairway Rd S;-80.44433197;43.42087296;Kitchener
14476;Fairway Station;-80.44109746;43.42245506;Kitchener
13403;Fairway Station;-80.44184;43.422355;Kitchener
13404;Fairway Station;-80.441812;43.422296;Kitchener
14068;Fairway Station;-80.44180851;43.42242148;Kitchener
14069;Fairway Station;-80.44151348;43.42246814;Kitchener
14070;Fairway Station;-80.44124439;43.4225132;Kitchener
14071;Fairway Station;-80.44098711;43.42255661;Kitchener
14074;Fairway Station;-80.44178079;43.42180231;Kitchener
14076;Fairway Station;-80.44166966;43.42144739;Kitchener
14078;Fairway Station;-80.44158922;43.42175313;Kitchener
14080;Fairway Station;-80.44168241;43.422105;Kitchener
14067;Fairway Station;-80.44212953;43.42236636;Kitchener
14959;Faith St;-80.27179552;43.35001682;Cambridge
12864;Farmers Market Rd;-80.55580002;43.509883;Woolwich
11138;Farmers Market Rd;-80.55587801;43.51005696;Woolwich
12838;Farmers Market Rd;-80.54936696;43.51066697;Woolwich
14955;Farmers Market Rd;-80.55049987;43.50959582;Woolwich
14879;Fifth Ave;-80.45473932;43.42883209;Kitchener
11628;First Ave;-80.45657799;43.434548;Kitchener
11176;First Ave;-80.31977295;43.346895;Cambridge
11660;First Ave;-80.45688803;43.43435502;Kitchener
11202;First St;-80.31970196;43.34682003;Cambridge
12854;First St W;-80.56337436;43.59234043;Woolwich
10314;Fisher Mills Rd;-80.31483502;43.43642197;Cambridge
13353;Fisher Mills Rd;-80.32088;43.43535;Cambridge
13334;Fisher Mills Rd;-80.319992;43.435358;Cambridge
12951;Fischer-Hallman Rd;-80.50799588;43.41327835;Kitchener
12950;Fischer-Hallman Rd;-80.50787913;43.41357385;Kitchener
13862;Fischer-Hallman Rd;-80.49690364;43.40243109;Kitchener
13887;Fischer-Hallman Rd;-80.49663393;43.40225148;Kitchener
13889;Fischer-Hallman Rd;-80.50206818;43.40833687;Kitchener
12948;Fischer-Hallman Rd;-80.52521131;43.43154013;Kitchener
12949;Fischer-Hallman Rd;-80.52546272;43.43131877;Kitchener
13860;Fischer-Hallman Rd;-80.499295;43.40563493;Kitchener
12041;Fischer-Hallman Rd;-80.51939501;43.42366699;Kitchener
12029;Fischer-Hallman Rd;-80.51881;43.42342002;Kitchener
12027;Fischer-Hallman Rd;-80.51086996;43.41657003;Kitchener
12044;Fischer-Hallman Rd;-80.510997;43.41637702;Kitchener
13890;Fischer-Hallman Rd;-80.50496101;43.41078197;Kitchener
13859;Fischer-Hallman Rd;-80.50479825;43.4103825;Kitchener
13886;Fischer-Hallman Rd;-80.49093185;43.38952999;Kitchener
13581;Fischer-Hallman Rd;-80.523338;43.428586;Kitchener
12039;Fischer-Hallman Rd;-80.52340501;43.42821701;Kitchener
13888;Fischer-Hallman Rd;-80.49733109;43.40408543;Kitchener
13861;Fischer-Hallman Rd;-80.49750026;43.40385917;Kitchener
14845;Fischer-Hallman Rd;-80.49452009;43.39597649;Kitchener
14844;Fischer-Hallman Rd;-80.49473145;43.39581522;Kitchener
12204;Fischer-Hallman Rd;-80.53514605;43.43940324;Kitchener
12965;Fischer-Hallman Rd;-80.53558354;43.43924536;Kitchener
12228;Fischer-Hallman Rd;-80.54469197;43.44353004;Kitchener
12966;Fischer-Hallman Rd;-80.5288937;43.43606398;Kitchener
12203;Fischer-Hallman Rd;-80.52919698;43.43684799;Kitchener
12953;Fischer-Hallman Rd;-80.5015778;43.40750134;Kitchener
12952;Fischer-Hallman Rd;-80.50005894;43.40672642;Kitchener
13863;Fischer-Hallman Rd;-80.49125681;43.38981724;Kitchener
13609;Fischer-Hallman Rd ;-80.542709;43.442903;Kitchener
12947;Fischer-Hallman Rd N;-80.56565302;43.46738565;Waterloo
10120;Fischer-Hallman Rd N;-80.567125;43.46855802;Waterloo
12510;Fischer-Hallman Rd N;-80.5660188;43.46721815;Waterloo
11008;Fischer-Hallman Rd N;-80.553685;43.45291003;Waterloo
12660;Fischer-Hallman Rd N;-80.55380997;43.45270004;Waterloo
13249;Fischer-Hallman Rd N;-80.568257;43.470116;Waterloo
10119;Fischer-Hallman Rd N;-80.56899698;43.47068302;Waterloo
12962;Fischer-Hallman Rd N;-80.55783645;43.45844706;Waterloo
12963;Fischer-Hallman Rd N;-80.557639;43.457633;Waterloo
10118;Fischer-Hallman Rd N;-80.57111299;43.47255701;Waterloo
13251;Fischer-Hallman Rd N;-80.571918;43.473798;Waterloo
13250;Fischer-Hallman Rd N;-80.57077;43.472392;Waterloo
12226;Fischer-Hallman Rd S;-80.55030196;43.44856296;Waterloo
11030;Fischer-Hallman Rd S;-80.55031203;43.44899197;Waterloo
12206;Fischer-Hallman Rd S;-80.54568495;43.44440804;Waterloo
13111;Fleming Dr;-80.2929864;43.40901241;Cambridge
10350;Fleming Dr;-80.29306501;43.40878801;Cambridge
13110;Fleming Dr;-80.2933568;43.41022247;Cambridge
13122;Fleming Dr;-80.29346365;43.41000349;Cambridge
14889;Fleming Dr;-80.29366197;43.41061499;Cambridge
14890;Fleming Dr;-80.2935257;43.41074065;Cambridge
13960;Flint Dr;-80.48200481;43.42346554;Kitchener
13961;Flint Dr;-80.48221521;43.42322292;Kitchener
13686;Forrest Ave E;-80.715167;43.387974;Wilmot
13685;Forrest Ave E;-80.714807;43.388163;Wilmot
12643;Forwell Rd;-80.43678004;43.47313998;Kitchener
14863;Fountain St N;-80.38009319;43.42800714;Cambridge
14862;Fountain St N;-80.3798408;43.42833842;Cambridge
13015;Fountain St N;-80.37319514;43.40868769;Cambridge
14870;Fountain St N;-80.38812422;43.44381038;Cambridge
14868;Fountain St N;-80.38714389;43.44298594;Cambridge
14864;Fountain St N;-80.37887173;43.42468326;Cambridge
14861;Fountain St N;-80.37875524;43.4253341;Cambridge
13049;Fountain St N;-80.36998921;43.40375819;Cambridge
13016;Fountain St N;-80.37029467;43.40383777;Cambridge
12818;Fountain St N;-80.37321517;43.40928898;Cambridge
11364;Fountain St N;-80.37568996;43.41627996;Cambridge
11365;Fountain St N;-80.37664804;43.41896804;Cambridge
14866;Fountain St N;-80.37609977;43.41660934;Cambridge
14865;Fountain St N;-80.37709937;43.41941274;Cambridge
12595;Fountain St S;-80.39138999;43.38539504;Cambridge
12594;Fountain St S;-80.39086864;43.38572158;Cambridge
14950;Fountain St S;-80.39874678;43.38354681;Cambridge
13940;Fountain St S;-80.37845472;43.38836955;Cambridge
13938;Fountain St S;-80.37926708;43.38839071;Cambridge
14330;Fountain St S;-80.37047838;43.39829137;Cambridge
11656;Fourth Ave;-80.45538499;43.42975504;Kitchener
11657;Fourth Ave;-80.45468003;43.43104499;Kitchener
11631;Fourth Ave;-80.45459695;43.43136796;Kitchener
11658;Fourth Ave;-80.45261002;43.43442501;Kitchener
11630;Fourth Ave;-80.45280496;43.43425201;Kitchener
11646;Fourth Ave;-80.45589197;43.42915995;Kitchener
10326;Franklin Blvd;-80.31020297;43.42433503;Cambridge
11161;Franklin Blvd;-80.29301801;43.36768497;Cambridge
14394;Franklin Blvd;-80.29278128;43.36776758;Cambridge
13328;Franklin Blvd;-80.308811;43.429889;Cambridge
10568;Franklin Blvd;-80.2983896;43.37916147;Cambridge
10522;Franklin Blvd;-80.29898999;43.38006704;Cambridge
10518;Franklin Blvd;-80.30477;43.399157;Cambridge
10572;Franklin Blvd;-80.30445202;43.39892997;Cambridge
12683;Franklin Blvd;-80.30300001;43.39453002;Cambridge
14609;Franklin Blvd;-80.30291423;43.39307077;Cambridge
11160;Franklin Blvd;-80.295164;43.370745;Cambridge
10566;Franklin Blvd;-80.29433695;43.37144704;Cambridge
11223;Franklin Blvd;-80.2871308;43.35505758;Cambridge
14392;Franklin Blvd;-80.28761566;43.35427883;Cambridge
12898;Franklin Blvd;-80.30996102;43.42683835;Cambridge
10269;Franklin Blvd;-80.30984803;43.427027;Cambridge
10519;Franklin Blvd;-80.30218701;43.39119995;Cambridge
10520;Franklin Blvd;-80.30118495;43.38559196;Cambridge
11222;Franklin Blvd;-80.28625502;43.35687796;Cambridge
14192;Franklin Blvd;-80.28588699;43.35636458;Cambridge
10567;Franklin Blvd;-80.29714301;43.37573201;Cambridge
10531;Franklin Blvd;-80.29189003;43.36474701;Cambridge
10512;Franklin Blvd;-80.310762;43.418385;Cambridge
10578;Franklin Blvd;-80.31024497;43.41730699;Cambridge
10523;Franklin Blvd;-80.29756566;43.37607103;Cambridge
13684;Franklin Blvd;-80.30391;43.396304;Cambridge
10571;Franklin Blvd;-80.303648;43.39634304;Cambridge
14393;Franklin Blvd;-80.28670028;43.35883493;Cambridge
14395;Franklin Blvd;-80.28744758;43.3593681;Cambridge
10532;Franklin Blvd;-80.290249;43.361247;Cambridge
14514;Franklin Blvd;-80.29658522;43.37366508;Cambridge
10557;Franklin Blvd;-80.290317;43.361711;Cambridge
11267;Franklin Blvd;-80.289607;43.35149301;Cambridge
14391;Franklin Blvd;-80.28934772;43.35154894;Cambridge
11266;Franklin Blvd;-80.28883801;43.35352202;Cambridge
10521;Franklin Blvd;-80.30025501;43.38327801;Cambridge
10577;Franklin Blvd;-80.30807996;43.41041298;Cambridge
10513;Franklin Blvd;-80.30848502;43.41111799;Cambridge
10569;Franklin Blvd;-80.30080196;43.38524698;Cambridge
14408;Franklin Blvd;-80.30193262;43.39124631;Cambridge
10558;Franklin Blvd;-80.29176799;43.364967;Cambridge
12899;Franklin Blvd;-80.30931098;43.42957796;Cambridge
10575;Franklin Blvd;-80.30662496;43.40567503;Cambridge
10515;Franklin Blvd;-80.30705789;43.40552636;Cambridge
10268;Franklin Blvd;-80.31004995;43.424345;Cambridge
14513;Franklin Blvd;-80.29641699;43.3739952;Cambridge
10574;Franklin Blvd;-80.30599498;43.40363302;Cambridge
10516;Franklin Blvd;-80.30610004;43.40347503;Cambridge
13343;Franklin Blvd;-80.310279;43.420973;Cambridge
13342;Franklin Blvd;-80.310586;43.420719;Cambridge
11913;Franklin St N;-80.44847501;43.44459502;Kitchener
11684;Franklin St N;-80.44834302;43.44466497;Kitchener
11683;Franklin St N;-80.44770304;43.44323498;Kitchener
11914;Franklin St N;-80.44794502;43.443362;Kitchener
11685;Franklin St N;-80.44946996;43.44648702;Kitchener
11682;Franklin St N;-80.44684299;43.44123298;Kitchener
11915;Franklin St N;-80.44723802;43.44176198;Kitchener
11911;Franklin St N;-80.45069698;43.44821303;Kitchener
11912;Franklin St N;-80.44952999;43.44634003;Kitchener
11679;Franklin St N;-80.44687197;43.43607196;Kitchener
11918;Franklin St N;-80.44707301;43.43589198;Kitchener
11680;Franklin St N;-80.44579496;43.437875;Kitchener
11917;Franklin St N;-80.44595699;43.437872;Kitchener
11916;Franklin St N;-80.44636698;43.43975201;Kitchener
11681;Franklin St N;-80.44638482;43.44014208;Kitchener
14046;Franklin St N;-80.44811738;43.43421195;Kitchener
14047;Franklin St N;-80.44804964;43.43400486;Kitchener
10008;Frederick St;-80.46978696;43.45929198;Kitchener
10086;Frederick St;-80.470082;43.45936698;Kitchener
10084;Frederick St;-80.467853;43.46006801;Kitchener
10009;Frederick St;-80.4675152;43.4599946;Kitchener
14939;Frederick St;-80.46823217;43.45974254;Kitchener
14938;Frederick St;-80.46865804;43.45980935;Kitchener
13794;Frederick St;-80.486959;43.450471;Kitchener
10007;Frederick St;-80.47357196;43.45792803;Kitchener
10085;Frederick St;-80.47274697;43.45851497;Kitchener
10087;Frederick St;-80.47660803;43.45653199;Kitchener
10089;Frederick St;-80.47988797;43.45479003;Kitchener
10002;Frederick St;-80.48417998;43.45232702;Kitchener
10000;Frederick St;-80.48719502;43.44966701;Kitchener
10093;Frederick St;-80.487668;43.449417;Kitchener
10090;Frederick St;-80.48237701;43.45350703;Kitchener
10003;Frederick St;-80.48290496;43.45300302;Kitchener
10082;Frederick St;-80.46435;43.46117697;Kitchener
10010;Frederick St;-80.46462697;43.46091998;Kitchener
14941;Frederick St;-80.46383771;43.46114651;Kitchener
14940;Frederick St;-80.4638213;43.46132472;Kitchener
13153;Frederick St;-80.47689658;43.45621806;Kitchener
10011;Frederick St;-80.46165777;43.46183099;Kitchener
10081;Frederick St;-80.46195504;43.46192302;Kitchener
13152;Frederick St;-80.47950632;43.45483225;Kitchener
11401;Frederick St;-80.459284;43.464181;Kitchener
13579;Frederick St;-80.458256;43.465475;Kitchener
10091;Frederick St;-80.48443497;43.45240001;Kitchener
12645;Frederick St;-80.48613314;43.45119043;Kitchener
13578;Frederick St ;-80.459586;43.463494;Kitchener
13394;Frederick Station;-80.487358;43.44963;Kitchener
10216;Frobisher Dr;-80.52799004;43.50606096;Waterloo
12772;Frobisher Dr;-80.52326695;43.51191698;Waterloo
11106;Frobisher Dr;-80.529518;43.50528602;Waterloo
